sno,sna,sarea,cluster,mean_rent,mean_return,empty_ratio,full_ratio,morning_rent,evening_rent
500101212,YouBike2.0_捷運國父紀念館站(1號出口),大安區,2,11.790254237288135,11.915254237288135,0.057203389830508475,0.09322033898305085,7.918918918918919,15.21078431372549
500101213,YouBike2.0_懷生國中,大安區,0,8.087923728813559,15.634533898305085,0.0,0.0,6.4324324324324325,7.78921568627451
500101214,YouBike2.0_仁愛敦南圓環(西北側),大安區,0,6.938559322033898,12.975635593220339,0.09639830508474577,0.0211864406779661,11.64864864864865,3.5245098039215685
500101215,YouBike2.0_立人國小,大安區,0,8.508474576271187,7.600635593220339,0.012711864406779662,0.05402542372881356,5.081081081081081,9.622549019607844
500101216,YouBike2.0_和平東路二段18巷口,大安區,0,8.919491525423728,14.846398305084746,0.09745762711864407,0.09322033898305085,10.18918918918919,7.284313725490196
500101217,YouBike2.0_捷運大安站(5號出口),大安區,2,9.236228813559322,16.763771186440678,0.12182203389830508,0.005296610169491525,16.7027027027027,7.465686274509804
500101218,YouBike2.0_臨江公園,大安區,0,6.378177966101695,14.666313559322035,0.0,0.05190677966101695,6.648648648648648,4.96078431372549
500101219,YouBike2.0_羅斯福路四段113巷19弄口,大安區,0,4.796610169491525,9.203389830508474,0.1027542372881356,0.0,9.513513513513514,1.2254901960784315
500101221,YouBike2.0_忠孝東路四段248巷口,大安區,2,14.521186440677965,10.441737288135593,0.06885593220338983,0.11758474576271187,4.891891891891892,23.13235294117647
500101222,YouBike2.0_仁愛延吉路口(西北側),大安區,2,14.457627118644067,9.542372881355933,0.0,0.06779661016949153,8.756756756756756,18.534313725490197
500101223,YouBike2.0_樂利路101巷口,大安區,0,6.3326271186440675,5.717161016949152,0.007415254237288136,0.06038135593220339,7.405405405405405,4.186274509803922
500101224,YouBike2.0_羅斯福浦城街口,大安區,0,6.117584745762712,18.615466101694917,0.00423728813559322,0.0,6.486486486486487,7.044117647058823
500101225,YouBike2.0_敦化南路一段295巷口,大安區,0,8.976694915254237,8.842161016949152,0.059322033898305086,0.09957627118644068,7.756756756756757,8.985294117647058
500101226,YouBike2.0_通安區民活動中心,大安區,0,6.15042372881356,19.74576271186441,0.06673728813559322,0.0031779661016949155,10.45945945945946,3.8137254901960786
500101227,YouBike2.0_復興忠孝東路口(東南側),大安區,2,15.684322033898304,12.315677966101696,0.12182203389830508,0.018008474576271187,15.243243243243244,17.862745098039216
500101228,YouBike2.0_仁愛大安路口(東北側),大安區,0,8.439618644067796,12.560381355932204,0.1864406779661017,0.05614406779661017,12.756756756756756,10.284313725490197
500101229,YouBike2.0_臺灣師範大學(浦城街),大安區,0,10.771186440677965,9.085805084745763,0.01059322033898305,0.0413135593220339,6.513513513513513,12.313725490196079
500101230,YouBike2.0_安和路二段69巷口,大安區,0,6.198093220338983,4.600635593220339,0.036016949152542374,0.11122881355932203,2.6216216216216215,9.72549019607843
500101231,YouBike2.0_大安國小,大安區,0,6.172669491525424,18.47563559322034,0.05084745762711865,0.0211864406779661,15.27027027027027,1.8284313725490196
